unnamed:_0,flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down/up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes/bulk,fwd_avg_packets/bulk,fwd_avg_bulk_rate,bwd_avg_bytes/bulk,bwd_avg_packets/bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,simillarhttp,inbound,label
16221,172.16.0.5-192.168.50.4-1017-40678-17,172.16.0.5,1017,192.168.50.4,40678,17,2018-11-03 10:09:04.895265,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
9,172.217.6.225-192.168.50.8-443-60455-6,172.217.6.225,443,192.168.50.8,60455,6,2018-11-03 11:01:50.302396,4,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,246,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
31277,192.168.10.50-192.168.50.9-22-48188-6,192.168.50.9,48188,192.168.10.50,22,6,2018-11-03 10:30:34.643629,64093377,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184313053125598,4930259.76923077,9535838.84831562,32512006.0,2.0,64093377.0,4930259.76923077,9535838.84831562,32512006.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,560,0,0.2184313053125598,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,560,0,0,0,0,0,0,14,0,0,0,29200,-1,0,40,2420463.666666667,4192361.7184141367,7261386.0,2.0,18943994.666666668,12402150.368395489,32512006.0,8191975.0,0,1,BENIGN
106,192.168.50.9-23.194.140.17-49558-443-6,192.168.50.9,49558,23.194.140.17,443,6,2018-11-03 10:09:05.520661,54772476,14,12,31.0,0.0,31.0,0.0,2.2142857142857144,8.285098499285155,0.0,0.0,0.0,0.0,0.5659777001864952,0.4746909743499636,2190899.0400000005,4157100.794209925,10223210.0,0.0,54772476.0,4213267.384615384,5052056.749744595,10244023.0,1.0,51199865.0,4654533.1818181835,5347650.272215,10244161.0,0.0,0,0,0,0,448,384,0.2556028323422881,0.2190881420076755,0.0,31.0,1.148148148148148,5.965952781626132,35.592592592592595,0,0,0,0,0,1,0,0,0.0,1.1923076923076923,2.2142857142857144,0.0,448,0,0,0,0,0,0,14,31,12,0,1136,262,1,32,20989.2,119.43701268869717,21143.0,20815.0,10219012.2,2913.2911286033086,10223210.0,10214975.0,0,0,BENIGN
82348,172.16.0.5-192.168.50.4-12595-16844-17,172.16.0.5,12595,192.168.50.4,16844,17,2018-11-03 10:42:57.496481,1,2,0,812.0,0.0,406.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,812000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,406.0,406.0,406.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,609.0,406.0,0.0,-2,0,0,0,0,0,0,2,812,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
234924,172.16.0.5-192.168.50.4-43939-36664-6,172.16.0.5,43939,192.168.50.4,36664,6,2018-11-03 11:36:29.738381,102,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,235294.11764705885,39215.68627450981,34.0,27.784887978899608,52.0,2.0,48.0,48.0,0.0,48.0,48.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,19607.843137254906,19607.843137254906,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
68286,172.16.0.5-192.168.50.4-44855-21542-17,172.16.0.5,44855,192.168.50.4,21542,17,2018-11-03 10:53:50.163791,875,6,0,2568.0,0.0,428.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,2934857.1428571427,6857.142857142857,175.0,256.08982799010187,571.0,1.0,875.0,175.0,256.08982799010187,571.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,6857.142857142857,0.0,428.0,428.0,428.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,499.33333333333326,428.0,0.0,120,0,0,0,0,0,0,6,2568,0,0,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
13590,192.168.50.6-8.8.8.8-51765-53-17,192.168.50.6,51765,8.8.8.8,53,17,2018-11-03 09:25:21.408633,54525,2,2,68.0,132.0,34.0,34.0,34.0,0.0,66.0,66.0,66.0,0.0,3668.0421824850982,73.36084364970198,18175.0,31475.693304516743,54520.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,36.680421824850995,36.680421824850995,34.0,66.0,46.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,58.5,34.0,66.0,40,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8911,172.16.0.5-192.168.50.4-36956-34969-17,172.16.0.5,36956,192.168.50.4,34969,17,2018-11-03 11:01:45.341205,1,2,0,766.0,0.0,383.0,383.0,383.0,0.0,0.0,0.0,0.0,0.0,766000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,383.0,383.0,383.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,574.5,383.0,0.0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
406192,172.16.0.5-192.168.50.4-18210-18210-6,172.16.0.5,18210,192.168.50.4,18210,6,2018-11-03 11:36:31.669589,43269359,8,4,48.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.6639950686581697,0.2773325114430283,3933578.0909090913,7063474.17584941,19454896.0,0.0,43269255.0,6181322.142857143,8182002.998958617,19454896.0,0.0,29480918.0,9826972.666666668,17020814.211206473,29480916.0,1.0,0,0,0,0,160,80,0.1848883409620188,0.0924441704810094,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,160,0,0,0,0,0,0,8,48,4,24,5840,0,7,20,54.5,75.6604255869606,108.0,1.0,14423048.0,4746426.869025689,19454896.0,10025915.0,0,1,Syn
32447,192.168.50.8-4.2.2.4-65427-53-17,192.168.50.8,65427,4.2.2.4,53,17,2018-11-03 10:51:18.552182,20629,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12409.714479616074,193.90178874400115,6876.333333333334,11904.096535786884,20622.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.95089437200058,96.95089437200058,38.0,90.0,58.8,28.48157299026864,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
44012,172.16.0.5-192.168.50.4-815-49896-17,172.16.0.5,815,192.168.50.4,49896,17,2018-11-03 10:29:54.179657,3,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,981333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2960,0,666666.6666666665,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,2960,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
13333,192.168.50.9-125.227.128.31-60196-443-6,192.168.50.9,60196,125.227.128.31,443,6,2018-11-03 10:48:59.775757,226514,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.244214485638857,113257.0,160166.75700656488,226512.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,4.41473816187962,8.82947632375924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1210,35,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
85507,172.16.0.5-192.168.50.4-655-57926-17,172.16.0.5,655,192.168.50.4,57926,17,2018-11-03 10:09:03.407441,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
109938,172.16.0.5-192.168.50.4-61850-56863-17,172.16.0.5,61850,192.168.50.4,56863,17,2018-11-03 10:34:03.342653,1,2,0,1376.0,0.0,688.0,688.0,688.0,0.0,0.0,0.0,0.0,0.0,1376000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,2000000.0,0.0,688.0,688.0,688.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1032.0,688.0,0.0,28,0,0,0,0,0,0,2,1376,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
98589,172.16.0.5-192.168.50.4-61850-47380-17,172.16.0.5,61850,192.168.50.4,47380,17,2018-11-03 10:34:02.538387,3,2,0,2560.0,0.0,1280.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,853333333.3333333,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,1280.0,1280.0,1280.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1920.0,1280.0,0.0,40,0,0,0,0,0,0,2,2560,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
63230,192.168.50.6-4.2.2.4-52241-53-17,192.168.50.6,52241,4.2.2.4,53,17,2018-11-03 10:09:04.060331,20867,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,9392.821200939285,191.6902285905976,6955.666666666666,12045.836016372352,20865.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.8451142952988,95.8451142952988,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
55201,192.168.50.6-204.154.111.127-55147-443-6,192.168.50.6,55147,204.154.111.127,443,6,2018-11-03 09:51:01.541280,25167,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,715.2223149362261,119.20371915603768,12583.5,17792.927934997097,25165.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,39.73457305201256,79.4691461040251,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,63668,35040,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
97338,172.16.0.5-192.168.50.4-900-26642-17,172.16.0.5,900,192.168.50.4,26642,17,2018-11-03 10:29:53.272607,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
51125,172.16.0.5-192.168.50.4-648-35929-17,172.16.0.5,648,192.168.50.4,35929,17,2018-11-03 10:01:25.803593,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,316.5,211.0,0.0,64,0,0,0,0,0,0,2,422,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
206320,172.16.0.5-192.168.50.4-920-2247-17,172.16.0.5,920,192.168.50.4,2247,17,2018-11-03 10:01:54.938938,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
189208,192.168.50.8-8.8.8.8-53118-53-17,192.168.50.8,53118,8.8.8.8,53,17,2018-11-03 10:09:05.942533,46218,2,2,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,6058.245705136526,86.54636721623609,15406.0,26682.24269059856,46216.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,43.273183608118046,43.273183608118046,43.0,97.0,64.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,80.75,43.0,97.0,16,0,0,0,0,0,0,2,86,2,194,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
50202,172.16.0.5-192.168.50.4-61850-11004-17,172.16.0.5,61850,192.168.50.4,11004,17,2018-11-03 10:34:04.133807,1,2,0,1924.0,0.0,962.0,962.0,962.0,0.0,0.0,0.0,0.0,0.0,1924000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,830,0,2000000.0,0.0,962.0,962.0,962.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1443.0,962.0,0.0,830,0,0,0,0,0,0,2,1924,0,0,-1,-1,1,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
21069,192.168.50.9-52.85.89.104-43018-443-6,52.85.89.104,443,192.168.50.9,43018,6,2018-11-03 10:30:31.352229,114,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26315.78947368421,57.0,77.78174593052024,112.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,32,64,8771.929824561403,17543.859649122805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,126,1444,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
160207,172.16.0.5-192.168.50.4-1016-36736-17,172.16.0.5,1016,192.168.50.4,36736,17,2018-11-03 10:09:05.644738,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
49675,172.16.0.5-192.168.50.4-815-6832-17,172.16.0.5,815,192.168.50.4,6832,17,2018-11-03 10:01:53.173016,48,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9541666.666666666,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
25,192.168.50.9-52.85.90.206-35828-443-6,192.168.50.9,35828,52.85.90.206,443,6,2018-11-03 10:30:25.308786,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,531,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
269221,172.16.0.5-192.168.50.4-46442-46442-6,172.16.0.5,46442,192.168.50.4,46442,6,2018-11-03 11:36:28.941940,46262564,10,4,60.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.8157229677109985,0.3026204946184997,3558658.769230769,5816088.870149584,14480456.0,0.0,46262564.0,5140284.888888889,6449392.278570409,14480573.0,0.0,18635178.0,6211726.0,10759023.302645784,18635176.0,1.0,0,0,0,0,200,80,0.2161574961560712,0.0864629984624285,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.428571428571429,6.0,6.0,200,0,0,0,0,0,0,10,60,4,24,5840,0,9,20,54.5,62.31372240526159,118.0,1.0,11565586.5,3440164.319362037,14480456.0,6634260.0,0,1,Syn
909,172.16.0.5-192.168.50.4-61850-44867-17,172.16.0.5,61850,192.168.50.4,44867,17,2018-11-03 10:46:12.157028,3,2,0,894.0,0.0,447.0,447.0,447.0,0.0,0.0,0.0,0.0,0.0,298000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6666666665,0.0,447.0,447.0,447.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,670.5,447.0,0.0,64,0,0,0,0,0,0,2,894,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
180375,172.16.0.5-192.168.50.4-712-43952-17,172.16.0.5,712,192.168.50.4,43952,17,2018-11-03 10:01:49.095700,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,-2,0,0,0,0,0,0,2,458,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
24515,172.16.0.5-192.168.50.4-14340-22176-17,172.16.0.5,14340,192.168.50.4,22176,17,2018-11-03 10:42:57.661876,1,2,0,804.0,0.0,402.0,402.0,402.0,0.0,0.0,0.0,0.0,0.0,804000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2000000.0,0.0,402.0,402.0,402.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,603.0,402.0,0.0,0,0,0,0,0,0,0,2,804,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
33231,172.16.0.5-192.168.50.4-606-6170-17,172.16.0.5,606,192.168.50.4,6170,17,2018-11-03 10:09:06.580479,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
86689,172.16.0.5-192.168.50.4-53706-12749-17,172.16.0.5,53706,192.168.50.4,12749,17,2018-11-03 10:53:47.430486,2,2,0,858.0,0.0,429.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,429000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1000000.0,0.0,429.0,429.0,429.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,643.5,429.0,0.0,64,0,0,0,0,0,0,2,858,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
87273,192.168.50.8-8.8.8.8-51673-53-17,192.168.50.8,51673,8.8.8.8,53,17,2018-11-03 10:32:01.736958,44887,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,4990.308998150912,89.11266068126629,14962.333333333332,25912.923461727227,44884.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,44.556330340633146,44.556330340633146,42.0,70.0,53.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,64,0,0,0,0,0,0,2,84,2,140,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
82938,172.16.0.5-192.168.50.4-919-31358-17,172.16.0.5,919,192.168.50.4,31358,17,2018-11-03 10:01:51.468155,1,2,0,494.0,0.0,247.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0,494000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,247.0,247.0,247.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,370.5,247.0,0.0,16,0,0,0,0,0,0,2,494,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
49087,172.16.0.5-192.168.50.4-59138-14828-17,172.16.0.5,59138,192.168.50.4,14828,17,2018-11-03 11:01:45.093873,1,2,0,766.0,0.0,383.0,383.0,383.0,0.0,0.0,0.0,0.0,0.0,766000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,383.0,383.0,383.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,574.5,383.0,0.0,16,0,0,0,0,0,0,2,766,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
97606,172.16.0.5-192.168.50.4-648-18245-17,172.16.0.5,648,192.168.50.4,18245,17,2018-11-03 10:01:26.760951,1,2,0,386.0,0.0,193.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,386000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,193.0,193.0,193.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,289.5,193.0,0.0,16,0,0,0,0,0,0,2,386,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
61151,172.16.0.5-192.168.50.4-555-42874-17,172.16.0.5,555,192.168.50.4,42874,17,2018-11-03 10:29:52.677670,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
